price,levy,manufacturer,prod_year,category,leather_interior,fuel_type,engine_volume,mileage,cylinders,gear_box_type,drive_wheels,doors,wheel,color,airbags,is_turbo,car_age
41281,765.0,HYUNDAI,2015,Jeep,Yes,Diesel,2.0,185811,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,11
4391,,NISSAN,1998,Sedan,No,Petrol,2.4,358400,4.0,Manual,Front,2-3,Left wheel,Brown,2,0,28
3058,1872.0,PORSCHE,2018,Sedan,Yes,Petrol,3.6,28968,6.0,Automatic,4x4,2-3,Left wheel,White,12,0,8
3700,,ALFA ROMEO,2001,Coupe,Yes,Petrol,1.8,240000,4.0,Manual,Front,4-5,Left wheel,Black,4,0,25
15681,,SUZUKI,2008,Jeep,No,Petrol,1.6,98000,4.0,Automatic,4x4,4-5,Left wheel,Black,12,0,18
6586,645.0,LEXUS,2011,Hatchback,Yes,Hybrid,1.8,122302,4.0,Automatic,Front,2-3,Left wheel,Black,0,0,15
12544,,TOYOTA,2007,Hatchback,No,Hybrid,1.5,140000,4.0,Automatic,Front,2-3,Left wheel,Beige,6,0,19
30063,639.0,HYUNDAI,2014,Jeep,Yes,Diesel,2.0,120000,4.0,Automatic,Front,2-3,Left wheel,White,4,0,12
72130,1885.0,PORSCHE,2010,Hatchback,Yes,Petrol,4.8,196800,8.0,Tiptronic,4x4,2-3,Left wheel,White,8,0,16
21639,,HYUNDAI,2015,Hatchback,No,Petrol,1.6,17200,4.0,Tiptronic,Front,4-5,Left wheel,Red,10,0,11
36692,,TOYOTA,2013,Jeep,No,Petrol,2.5,120000,4.0,Tiptronic,Front,2-3,Left wheel,White,0,0,13
12231,1266.0,TOYOTA,2014,Hatchback,No,Hybrid,1.5,66000,4.0,Variator,Front,2-3,Right-hand drive,Silver,4,0,12
3136,,TOYOTA,2004,Sedan,No,Petrol,1.5,300000,4.0,Variator,Front,2-3,Right-hand drive,Beige,4,0,22
10663,,TOYOTA,2009,Sedan,Yes,Hybrid,1.8,230000,4.0,Variator,Front,2-3,Left wheel,Grey,6,0,17
5620,447.0,HONDA,2013,Hatchback,Yes,Petrol,1.3,110467,4.0,Automatic,Front,2-3,Left wheel,White,4,0,13
19130,2148.0,MERCEDES-BENZ,2010,Sedan,Yes,Petrol,5.5,157000,4.0,Automatic,Front,2-3,Left wheel,Grey,10,0,16
9408,1111.0,HONDA,2012,Hatchback,No,Hybrid,1.3,64000,4.0,Variator,Front,2-3,Right-hand drive,Black,4,0,14
15367,640.0,VOLKSWAGEN,2013,Sedan,Yes,Diesel,2.0,179200,4.0,Tiptronic,Front,2-3,Left wheel,White,16,1,13
5959,1730.0,CHEVROLET,2011,Sedan,Yes,Petrol,5.3,246976,8.0,Automatic,Front,2-3,Left wheel,Black,12,0,15
26594,777.0,HYUNDAI,2014,Minivan,Yes,Diesel,2.5,179918,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,12
36065,779.0,TOYOTA,2013,Sedan,Yes,Hybrid,2.5,92200,4.0,Tiptronic,Front,2-3,Left wheel,Beige,12,0,13
26343,730.0,KIA,2016,Sedan,Yes,Diesel,1.6,29000,4.0,Tiptronic,Front,2-3,Left wheel,Silver,8,1,10
549,862.0,MAZDA,2011,Sedan,Yes,Petrol,2.5,216550,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,15
6000,,JEEP,1993,Jeep,No,Petrol,4.0,240000,6.0,Automatic,4x4,2-3,Left wheel,Green,5,0,33
40142,1811.0,LEXUS,2010,Jeep,Yes,Petrol,4.6,357246,8.0,Automatic,4x4,2-3,Left wheel,Grey,0,0,16
14000,585.0,HYUNDAI,2013,Sedan,No,Petrol,1.8,50000,4.0,Tiptronic,Front,2-3,Left wheel,Grey,10,0,13
17923,473.0,CHEVROLET,2014,Sedan,Yes,Petrol,1.4,127842,4.0,Automatic,Front,2-3,Left wheel,White,4,0,12
54518,831.0,HYUNDAI,2017,Jeep,Yes,Petrol,1.6,40193,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,9
10349,,OPEL,2003,Hatchback,No,Petrol,1.6,180000,4.0,Manual,Front,2-3,Left wheel,Silver,6,0,23
8154,,TOYOTA,2002,Hatchback,No,Petrol,1.3,115000,4.0,Automatic,Front,2-3,Right-hand drive,Silver,7,0,24
282,289.0,FORD,2008,Jeep,Yes,Hybrid,0.4,220474,4.0,Automatic,Front,2-3,Left wheel,Grey,0,0,18
7527,640.0,VOLKSWAGEN,2013,Sedan,Yes,Diesel,2.0,132310,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,13
3450,1249.0,TOYOTA,2017,Sedan,Yes,Petrol,2.5,60762,4.0,Automatic,Front,2-3,Left wheel,White,12,0,9
22063,836.0,HYUNDAI,2010,Jeep,Yes,Diesel,2.0,142264,4.0,Automatic,Front,2-3,Left wheel,White,4,0,16
2901,503.0,HONDA,2012,Sedan,Yes,Hybrid,1.5,146403,4.0,Automatic,Front,2-3,Left wheel,White,0,0,14
4704,585.0,TOYOTA,2013,Sedan,Yes,Petrol,1.8,227371,4.0,Automatic,Front,2-3,Left wheel,Silver,12,0,13
5331,,VOLKSWAGEN,2002,Sedan,Yes,Petrol,2.8,175000,6.0,Manual,Front,2-3,Left wheel,Grey,6,0,24
941,642.0,VOLKSWAGEN,2012,Sedan,Yes,Diesel,2.0,203440,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,14
16900,502.0,HONDA,2013,Hatchback,Yes,Petrol,1.5,70000,4.0,Automatic,Front,2-3,Left wheel,Blue,4,0,13
18189,,NISSAN,2010,Jeep,Yes,Petrol,2.5,122000,4.0,Automatic,4x4,2-3,Left wheel,Silver,4,0,16
5331,,MAZDA,2000,Minivan,No,Petrol,2.5,127000,4.0,Automatic,Front,2-3,Left wheel,Green,4,0,26
42651,1017.0,MERCEDES-BENZ,2017,Jeep,Yes,Petrol,2.0,44995,4.0,Automatic,4x4,2-3,Left wheel,Black,0,0,9
15524,586.0,TOYOTA,2012,Hatchback,No,Hybrid,1.8,122324,4.0,Automatic,Front,2-3,Left wheel,Red,7,0,14
17249,,BMW,2007,Sedan,Yes,Petrol,3.0,111111,6.0,Tiptronic,Rear,2-3,Left wheel,Grey,10,0,19
73071,,LEXUS,2013,Sedan,Yes,Petrol,3.5,56000,6.0,Tiptronic,Rear,2-3,Left wheel,Black,12,0,13
862,333.0,FORD,2014,Sedan,Yes,Hybrid,2.0,186048,4.0,Automatic,Front,2-3,Left wheel,Black,0,0,12
28909,831.0,HYUNDAI,2017,Sedan,Yes,Diesel,1.6,98000,4.0,Automatic,Front,2-3,Left wheel,White,4,0,9
8467,642.0,HYUNDAI,2012,Sedan,Yes,LPG,2.0,573249,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,14
50,,TOYOTA,2013,Sedan,No,Hybrid,1.5,130000,4.0,Automatic,Rear,2-3,Right-hand drive,Sky blue,0,0,13
14426,639.0,HYUNDAI,2014,Sedan,Yes,LPG,2.0,169024,4.0,Automatic,Front,2-3,Left wheel,White,4,0,12
9000,1325.0,VOLKSWAGEN,2011,Minivan,No,Petrol,1.4,126000,4.0,Automatic,Front,2-3,Right-hand drive,Silver,6,0,15
30734,1053.0,MERCEDES-BENZ,2014,Sedan,Yes,Diesel,3.5,200179,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,12
22580,779.0,TOYOTA,2013,Sedan,Yes,Petrol,2.5,156666,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,13
862,259.0,CHEVROLET,2014,Jeep,Yes,Hybrid,1.4,133195,4.0,Automatic,Front,2-3,Left wheel,Black,0,0,12
7464,247.0,HONDA,2014,Hatchback,Yes,Hybrid,1.3,114950,4.0,Automatic,Front,2-3,Left wheel,Blue,4,0,12
1333,1091.0,FORD,2016,Sedan,Yes,Petrol,2.5,154850,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,10
59865,879.0,HYUNDAI,2019,Jeep,Yes,Diesel,1.6,13000,4.0,Automatic,Front,2-3,Left wheel,White,4,0,7
49237,1342.0,TOYOTA,2017,Jeep,Yes,Petrol,2.7,94262,4.0,Automatic,Rear,2-3,Left wheel,White,12,0,9
68223,1327.0,HYUNDAI,2018,Universal,Yes,Diesel,2.5,27406,4.0,Automatic,Front,2-3,Left wheel,Yellow,4,0,8
392,1017.0,MERCEDES-BENZ,2017,Sedan,Yes,Petrol,2.0,1600,4.0,Automatic,Rear,2-3,Left wheel,Black,12,0,9
7683,,NISSAN,2006,Sedan,Yes,CNG,1.8,200000,4.0,Variator,Front,2-3,Left wheel,Silver,2,0,20
22266,,FORD,2013,Sedan,Yes,Petrol,1.6,85500,4.0,Automatic,Front,2-3,Left wheel,Black,8,1,13
2430,1598.0,MERCEDES-BENZ,2008,Sedan,Yes,Diesel,3.0,175614,6.0,Automatic,Rear,2-3,Left wheel,Black,12,0,18
282,333.0,FORD,2014,Sedan,Yes,Hybrid,2.0,0,4.0,Automatic,Front,2-3,Left wheel,Silver,0,0,12
392,629.0,NISSAN,2015,Jeep,Yes,Petrol,1.6,85944,4.0,Automatic,4x4,2-3,Left wheel,Black,0,0,11
33556,765.0,MERCEDES-BENZ,2015,Sedan,Yes,Petrol,2.0,0,4.0,Automatic,Rear,2-3,Left wheel,Black,12,0,11
39161,831.0,SSANGYONG,2017,Jeep,Yes,Diesel,1.6,73000,4.0,Automatic,Front,2-3,Left wheel,White,4,0,9
16308,,FORD,2008,Microbus,No,Diesel,2.2,180000,4.0,Manual,Front,2-3,Left wheel,White,2,0,18
17719,,TOYOTA,2009,Sedan,Yes,Hybrid,2.4,92000,4.0,Tiptronic,Front,2-3,Left wheel,Sky blue,8,0,17
43278,1514.0,LEXUS,2011,Jeep,Yes,Petrol,4.6,160138,8.0,Automatic,4x4,2-3,Left wheel,White,0,0,15
470,1058.0,HYUNDAI,2012,Jeep,Yes,Petrol,3.5,197923,6.0,Automatic,4x4,2-3,Left wheel,Red,12,0,14
20385,738.0,CHEVROLET,2017,Sedan,No,Petrol,1.4,42000,4.0,Tiptronic,Front,>5,Left wheel,Black,12,1,9
941,1935.0,TOYOTA,2016,Jeep,Yes,Petrol,4.6,254805,8.0,Automatic,4x4,2-3,Left wheel,White,12,0,10
49858,1077.0,HYUNDAI,2019,Jeep,Yes,Diesel,2.0,48000,4.0,Automatic,Front,2-3,Left wheel,White,4,0,7
8781,,NISSAN,1998,Minivan,Yes,Diesel,3.2,230000,4.0,Automatic,4x4,2-3,Right-hand drive,White,4,1,28
220,1055.0,MERCEDES-BENZ,2013,Sedan,Yes,Petrol,3.5,159250,6.0,Automatic,Rear,2-3,Left wheel,Black,12,0,13
9722,765.0,HYUNDAI,2015,Sedan,Yes,LPG,2.0,582376,4.0,Automatic,Front,2-3,Left wheel,Orange,4,0,11
21326,,MERCEDES-BENZ,2006,Sedan,Yes,Petrol,5.0,2000,8.0,Automatic,Rear,2-3,Left wheel,Grey,12,0,20
51075,1017.0,HYUNDAI,2017,Jeep,Yes,Diesel,2.0,40800,4.0,Automatic,Front,2-3,Left wheel,White,4,0,9
15241,707.0,HYUNDAI,2011,Coupe,Yes,Petrol,2.0,117492,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,15
2587,382.0,FORD,2015,Sedan,Yes,Hybrid,2.0,88795,4.0,Automatic,Front,2-3,Left wheel,Black,0,0,11
15524,1347.0,HYUNDAI,2008,Minivan,Yes,Diesel,2.5,56769,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,18
27911,,MERCEDES-BENZ,2014,Sedan,Yes,Petrol,1.8,70000,4.0,Tiptronic,Rear,2-3,Left wheel,Beige,8,1,12
4861,779.0,TOYOTA,2013,Sedan,Yes,Hybrid,2.5,136861,4.0,Automatic,Front,2-3,Left wheel,Blue,12,0,13
29793,,MERCEDES-BENZ,2005,Sedan,Yes,Petrol,3.5,263000,4.0,Automatic,Rear,2-3,Left wheel,Black,0,0,21
18208,531.0,HYUNDAI,2012,Sedan,Yes,Petrol,1.6,95665,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,14
549,481.0,HYUNDAI,2017,Sedan,Yes,Hybrid,2.0,107387,4.0,Automatic,Front,2-3,Left wheel,Silver,12,0,9
34497,779.0,TOYOTA,2013,Jeep,No,Petrol,2.5,65350,4.0,Tiptronic,Front,2-3,Left wheel,White,12,0,13
6272,1522.0,OPEL,2000,Goods wagon,No,Petrol,1.8,130000,4.0,Manual,Front,2-3,Left wheel,Silver,0,0,26
4924,1282.0,CHEVROLET,2007,Jeep,Yes,Diesel,2.0,183923,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,19
4704,,OPEL,2000,Hatchback,No,Diesel,2.0,11111,4.0,Manual,Front,2-3,Left wheel,Red,2,1,26
43576,1091.0,HYUNDAI,2016,Universal,Yes,Diesel,2.5,97129,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,10
7840,,MERCEDES-BENZ,2001,Sedan,Yes,CNG,2.0,140000,4.0,Manual,Rear,2-3,Left wheel,Black,4,0,25
28225,1079.0,TOYOTA,2018,Jeep,No,Petrol,2.0,24000,4.0,Automatic,Front,2-3,Left wheel,Grey,8,0,8
700,,OPEL,1992,Sedan,No,Petrol,1.1,0,4.0,Manual,Front,2-3,Left wheel,White,2,0,34
2352,,MAZDA,1998,Hatchback,No,Petrol,1.5,300000,4.0,Manual,Front,2-3,Left wheel,Silver,2,0,28
18817,738.0,CHEVROLET,2017,Hatchback,Yes,Petrol,1.4,29094,4.0,Automatic,Front,2-3,Left wheel,Grey,0,0,9
4861,382.0,FORD,2015,Sedan,Yes,Hybrid,2.0,148709,4.0,Automatic,Front,2-3,Left wheel,Red,12,0,11
13172,1399.0,LEXUS,2010,Jeep,Yes,Hybrid,3.5,186005,6.0,Automatic,4x4,2-3,Left wheel,Silver,12,0,16
37320,1055.0,MERCEDES-BENZ,2013,Sedan,Yes,Petrol,3.5,156800,4.0,Tiptronic,4x4,2-3,Left wheel,Black,12,0,13
706,1017.0,FORD,2017,Jeep,Yes,Petrol,2.0,251430,4.0,Automatic,Front,2-3,Left wheel,Blue,12,0,9
39201,456.0,TOYOTA,2015,Sedan,Yes,Hybrid,2.5,35000,4.0,Automatic,Front,2-3,Left wheel,Grey,10,0,11
36426,880.0,HYUNDAI,2018,Sedan,Yes,LPG,1.6,35643,4.0,Automatic,Front,2-3,Left wheel,White,4,0,8
8467,,HONDA,2006,Hatchback,No,Petrol,1.8,250000,4.0,Manual,Front,2-3,Right-hand drive,Grey,4,0,20
7840,,MERCEDES-BENZ,2000,Coupe,Yes,Petrol,3.2,255000,6.0,Tiptronic,Rear,4-5,Left wheel,Silver,4,0,26
12701,900.0,HONDA,2015,Jeep,Yes,Petrol,2.4,117158,4.0,Automatic,Front,2-3,Left wheel,White,12,0,11
8154,781.0,SUBARU,2012,Jeep,Yes,Petrol,2.5,281659,4.0,Automatic,4x4,2-3,Left wheel,Blue,0,0,14
46414,456.0,TOYOTA,2015,Sedan,Yes,Hybrid,2.5,63645,4.0,Tiptronic,Front,2-3,Left wheel,White,12,0,11
45160,798.0,MERCEDES-BENZ,2015,Jeep,Yes,Diesel,2.1,197338,4.0,Automatic,4x4,2-3,Left wheel,White,12,0,11
100,,BMW,2007,Cabriolet,Yes,Petrol,3.0,1123,6.0,Tiptronic,4x4,4-5,Left wheel,Black,12,0,19
1176,639.0,MITSUBISHI,2014,Hatchback,Yes,Petrol,2.0,136634,4.0,Automatic,Front,2-3,Left wheel,Silver,12,0,12
12231,,HYUNDAI,2013,Coupe,No,Petrol,1.8,77000,6.0,Manual,Front,4-5,Left wheel,Beige,0,0,13
5802,988.0,TOYOTA,2007,Hatchback,Yes,Hybrid,1.5,140000,4.0,Variator,Front,2-3,Left wheel,Green,12,0,19
2901,1277.0,HYUNDAI,2018,Sedan,Yes,Petrol,2.4,45494,4.0,Automatic,Front,2-3,Left wheel,White,12,0,8
1882,442.0,TOYOTA,2017,Sedan,Yes,Hybrid,1.8,47672,4.0,Automatic,Front,2-3,Left wheel,White,12,0,9
22894,,NISSAN,2010,Sedan,No,Petrol,4.0,109100,12.0,Automatic,4x4,2-3,Left wheel,Blue,12,0,16
11290,,HONDA,2013,Sedan,No,Hybrid,1.3,145000,4.0,Automatic,Front,2-3,Right-hand drive,Silver,8,0,13
6586,,BMW,1997,Sedan,No,LPG,1.8,270000,4.0,Manual,Rear,2-3,Left wheel,Green,2,0,29
14426,,TOYOTA,2006,Sedan,Yes,Hybrid,2.4,188800,4.0,Variator,Front,2-3,Left wheel,Grey,8,0,20
36065,1051.0,MITSUBISHI,2016,Jeep,Yes,Petrol,2.4,39000,4.0,Variator,Front,2-3,Left wheel,Silver,12,0,10
27284,,TOYOTA,2014,Sedan,Yes,Petrol,2.5,52000,4.0,Tiptronic,Front,2-3,Left wheel,Black,12,0,12
21639,1091.0,SUBARU,2016,Jeep,No,Petrol,2.5,34000,4.0,Variator,4x4,2-3,Left wheel,White,7,0,10
7840,790.0,HYUNDAI,2009,Hatchback,Yes,Petrol,1.6,140000,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,17
7840,,MERCEDES-BENZ,1998,Sedan,No,CNG,2.0,180003,4.0,Manual,Rear,2-3,Left wheel,Black,4,0,28
282,289.0,FORD,2008,Jeep,Yes,Hybrid,0.4,220474,4.0,Automatic,Front,2-3,Left wheel,Grey,0,0,18
1646,1292.0,MERCEDES-BENZ,2016,Jeep,Yes,Petrol,3.0,59099,6.0,Automatic,4x4,2-3,Left wheel,White,0,0,10
24198,640.0,HYUNDAI,2013,Jeep,Yes,Diesel,2.0,124000,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,13
25365,502.0,HONDA,2013,Hatchback,Yes,Petrol,1.5,34682,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,13
1725,777.0,CHEVROLET,2014,Sedan,Yes,Petrol,2.5,310061,4.0,Automatic,Front,2-3,Left wheel,Blue,12,0,12
314,1399.0,ACURA,2010,Sedan,Yes,Petrol,3.5,162453,6.0,Automatic,Front,2-3,Left wheel,Silver,12,0,16
17249,586.0,TOYOTA,2012,Sedan,No,Hybrid,1.8,22400,4.0,Automatic,Front,2-3,Left wheel,White,8,0,14
470,1399.0,MERCEDES-BENZ,2010,Sedan,Yes,Petrol,3.5,229904,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,16
31361,639.0,HYUNDAI,2014,Sedan,Yes,Petrol,2.0,62000,4.0,Tiptronic,Front,2-3,Left wheel,White,12,1,12
4704,1047.0,HYUNDAI,2007,Sedan,Yes,Diesel,1.6,54279,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,19
12720,645.0,CHEVROLET,2011,Sedan,Yes,Petrol,1.8,135759,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,15
26372,640.0,HYUNDAI,2013,Jeep,Yes,Diesel,2.0,120534,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,13
13485,,BMW,2003,Jeep,Yes,LPG,3.0,189000,6.0,Tiptronic,4x4,2-3,Right-hand drive,Black,10,0,23
25591,528.0,HYUNDAI,2014,Sedan,Yes,Petrol,1.6,140000,4.0,Automatic,Front,2-3,Left wheel,White,4,0,12
6429,1211.0,MERCEDES-BENZ,2010,Sedan,Yes,Petrol,3.0,108517,6.0,Automatic,4x4,2-3,Left wheel,White,12,0,16
251,1493.0,LEXUS,2016,Jeep,Yes,Petrol,3.5,107030,6.0,Automatic,4x4,2-3,Left wheel,Grey,12,0,10
39829,1811.0,LEXUS,2010,Jeep,Yes,Petrol,4.6,155821,8.0,Automatic,4x4,2-3,Left wheel,Black,0,0,16
13172,1793.0,MERCEDES-BENZ,2011,Sedan,Yes,Diesel,5.5,325811,8.0,Automatic,4x4,2-3,Left wheel,Black,12,0,15
627,1077.0,TOYOTA,2019,Jeep,Yes,Petrol,2.0,24339,4.0,Automatic,Front,2-3,Left wheel,Blue,12,0,7
8097,790.0,DAEWOO,2009,Sedan,Yes,Petrol,1.6,130000,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,17
12388,919.0,BMW,2012,Jeep,Yes,Diesel,3.0,420794,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,14
18503,,HYUNDAI,2012,Sedan,No,Hybrid,2.0,280480,4.0,Automatic,Front,2-3,Left wheel,Silver,9,0,14
12231,574.0,HONDA,2010,Sedan,No,Hybrid,1.3,150000,4.0,Variator,Front,2-3,Left wheel,Black,12,0,16
17054,862.0,HYUNDAI,2011,Universal,Yes,Diesel,2.5,237853,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,15
5300,,HONDA,2001,Universal,No,Petrol,2.0,111000,4.0,Automatic,Front,2-3,Right-hand drive,Black,6,0,25
9565,765.0,HYUNDAI,2015,Sedan,Yes,LPG,2.0,42000,4.0,Automatic,Front,2-3,Left wheel,Orange,4,0,11
24302,765.0,CHEVROLET,2015,Sedan,Yes,Diesel,2.0,60618,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,11
18817,,TOYOTA,2009,Sedan,Yes,Petrol,2.4,230400,4.0,Automatic,Front,2-3,Left wheel,Silver,12,0,17
1960,777.0,NISSAN,2014,Sedan,Yes,Petrol,2.5,127918,4.0,Automatic,Front,2-3,Left wheel,Red,12,0,12
17249,1051.0,HYUNDAI,2016,Sedan,No,Petrol,2.4,77000,4.0,Tiptronic,Front,2-3,Left wheel,Silver,10,0,10
15530,891.0,HYUNDAI,2016,Sedan,Yes,LPG,2.0,280016,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,10
11290,891.0,HYUNDAI,2016,Sedan,Yes,LPG,2.0,270874,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,10
24148,,TOYOTA,2013,Hatchback,No,Hybrid,1.8,118000,4.0,Automatic,Front,2-3,Left wheel,Sky blue,12,0,13
10036,639.0,HYUNDAI,2014,Sedan,Yes,LPG,2.0,362868,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,12
18817,697.0,HYUNDAI,2015,Sedan,No,Petrol,1.8,85000,4.0,Tiptronic,Front,2-3,Left wheel,Black,12,0,11
10349,308.0,LEXUS,2014,Hatchback,Yes,Hybrid,1.8,132563,4.0,Automatic,Front,2-3,Left wheel,Red,0,0,12
549,1399.0,LEXUS,2010,Jeep,Yes,Petrol,3.5,138211,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,16
9252,765.0,HYUNDAI,2015,Sedan,Yes,LPG,2.0,391625,4.0,Automatic,Front,2-3,Left wheel,Orange,4,0,11
55823,930.0,HYUNDAI,2018,Jeep,Yes,Diesel,1.7,38577,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,8
25089,,TOYOTA,2013,Sedan,Yes,Petrol,2.5,132800,6.0,Tiptronic,Rear,2-3,Left wheel,Blue,12,0,13
18669,862.0,HYUNDAI,2011,Minivan,Yes,Diesel,2.5,52686,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,15
941,1058.0,LEXUS,2012,Jeep,Yes,Hybrid,3.5,232357,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,14
15053,1998.0,FORD,2001,Microbus,No,Diesel,2.4,253206,4.0,Manual,Rear,2-3,Left wheel,White,2,0,25
10660,271.0,HONDA,2014,Hatchback,Yes,Hybrid,1.5,76525,4.0,Automatic,Front,2-3,Left wheel,Blue,4,0,12
37000,891.0,HYUNDAI,2016,Jeep,Yes,Diesel,2.0,80000,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,10
18826,707.0,SSANGYONG,2011,Jeep,Yes,Diesel,2.0,186412,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,15
14583,1172.0,MERCEDES-BENZ,2011,Sedan,Yes,Diesel,3.5,230696,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,15
21012,,MERCEDES-BENZ,2007,Minivan,No,Diesel,2.2,285000,4.0,Manual,Rear,2-3,Left wheel,Red,4,1,19
5645,706.0,MITSUBISHI,2011,Hatchback,No,Petrol,0.7,92000,3.0,Automatic,Front,2-3,Right-hand drive,Brown,2,0,15
18826,836.0,SSANGYONG,2010,Jeep,Yes,Diesel,2.0,120000,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,16
22649,707.0,HYUNDAI,2011,Jeep,Yes,Diesel,2.0,142000,4.0,Automatic,Front,2-3,Left wheel,White,4,0,15
16590,862.0,HYUNDAI,2011,Minivan,Yes,Diesel,2.5,42415,4.0,Automatic,Front,2-3,Left wheel,White,4,0,15
31988,394.0,TOYOTA,2014,Sedan,No,Hybrid,2.5,51000,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,12
8624,966.0,DAEWOO,2009,Sedan,Yes,Petrol,2.0,19999,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,17
21012,456.0,TOYOTA,2015,Sedan,No,Hybrid,2.5,89000,4.0,Variator,Front,2-3,Left wheel,Silver,0,0,11
10663,1266.0,HONDA,2014,Hatchback,No,Hybrid,1.5,114000,4.0,Automatic,Front,2-3,Right-hand drive,White,8,0,12
220,1053.0,MERCEDES-BENZ,2014,Sedan,Yes,Diesel,3.5,95987,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,12
13485,1481.0,VOLKSWAGEN,2006,Hatchback,No,Petrol,2.0,161000,4.0,Manual,Front,2-3,Left wheel,Black,8,1,20
5331,,MITSUBISHI,2003,Hatchback,No,Petrol,1.3,241589,4.0,Variator,Front,2-3,Right-hand drive,Sky blue,5,0,23
7370,,OPEL,2000,Minivan,No,Petrol,1.8,260000,4.0,Manual,Front,2-3,Left wheel,Silver,6,0,26
11900,1677.0,FORD,2003,Microbus,Yes,Diesel,2.0,195000,6.0,Manual,Front,4-5,Left wheel,Yellow,4,1,23
17249,697.0,VOLKSWAGEN,2015,Sedan,Yes,Petrol,1.8,55000,4.0,Tiptronic,Front,2-3,Left wheel,Black,10,1,11
4391,,MITSUBISHI,2006,Jeep,No,Petrol,0.7,314000,3.0,Manual,4x4,4-5,Right-hand drive,Silver,2,0,20
17876,1661.0,FORD,2013,Hatchback,Yes,Hybrid,2.0,120000,4.0,Tiptronic,Front,2-3,Right-hand drive,Silver,10,0,13
11604,,HONDA,2010,Hatchback,No,Hybrid,1.3,157000,4.0,Tiptronic,Front,2-3,Right-hand drive,White,2,0,16
13799,,BMW,2005,Sedan,Yes,Petrol,4.8,240000,8.0,Tiptronic,Rear,2-3,Left wheel,Black,12,0,21
40769,1249.0,TOYOTA,2017,Jeep,No,Petrol,2.5,76000,4.0,Tiptronic,4x4,2-3,Left wheel,Black,12,0,9
7997,1850.0,LEXUS,2008,Jeep,Yes,Hybrid,3.5,244731,6.0,Automatic,Front,2-3,Left wheel,Black,12,0,18
7840,,MERCEDES-BENZ,1995,Sedan,No,Diesel,2.5,410918,2.0,Manual,Front,2-3,Left wheel,White,2,0,31
14113,862.0,VOLKSWAGEN,2011,Sedan,Yes,Petrol,2.5,156800,4.0,Automatic,Front,2-3,Left wheel,Blue,12,0,15
11917,,HONDA,2011,Hatchback,No,Hybrid,1.3,188000,4.0,Automatic,Front,2-3,Right-hand drive,Blue,8,0,15
12777,640.0,HYUNDAI,2013,Sedan,Yes,Petrol,2.0,162558,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,13
18817,,TOYOTA,2013,Hatchback,No,Hybrid,1.5,130000,4.0,Automatic,Front,2-3,Left wheel,Red,12,0,13
23521,781.0,TOYOTA,2012,Sedan,Yes,Hybrid,2.5,83000,4.0,Variator,Front,2-3,Left wheel,Silver,10,0,14
22580,1286.0,AUDI,2010,Jeep,Yes,Petrol,3.2,150400,6.0,Tiptronic,4x4,2-3,Left wheel,Grey,7,0,16
392,690.0,LEXUS,2016,Jeep,Yes,Hybrid,3.5,27038,6.0,Automatic,4x4,2-3,Left wheel,White,12,0,10
