levy,manufacturer,prod_year,category,leather_interior,fuel_type,engine_volume,mileage,cylinders,gear_box_type,drive_wheels,doors,wheel,color,airbags,is_turbo,car_age
531.0,HYUNDAI,2012,Sedan,Yes,Petrol,1.6,180000,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,14
,TOYOTA,2016,Jeep,Yes,Hybrid,2.5,45000,4.0,Tiptronic,4x4,2-3,Left wheel,Grey,12,0,10
900.0,HYUNDAI,2015,Sedan,Yes,Petrol,2.4,234618,4.0,Automatic,Front,2-3,Left wheel,Red,12,0,11
,VAZ,1990,Sedan,No,Petrol,1.5,0,4.0,Manual,Front,2-3,Left wheel,Blue,0,0,36
431.0,FORD,2016,Sedan,Yes,Hybrid,2.0,194974,4.0,Automatic,Front,2-3,Left wheel,Black,0,0,10
528.0,HYUNDAI,2014,Sedan,Yes,Diesel,1.6,138598,4.0,Automatic,Front,2-3,Left wheel,White,4,0,12
1055.0,FORD,2013,Sedan,Yes,Petrol,3.5,110439,4.0,Automatic,Front,2-3,Left wheel,Red,4,0,13
915.0,MERCEDES-BENZ,2014,Jeep,Yes,Diesel,3.0,179054,6.0,Automatic,4x4,2-3,Left wheel,White,12,0,12
691.0,HONDA,2017,Hatchback,Yes,Petrol,1.3,67000,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,9
,FORD,1998,Sedan,No,CNG,3.0,160000,6.0,Automatic,Front,2-3,Left wheel,Golden,4,0,28
1935.0,DODGE,2014,Pickup,Yes,Diesel,6.7,367053,6.0,Automatic,Front,2-3,Left wheel,White,12,0,12
,TOYOTA,2012,Hatchback,No,Plug-in Hybrid,1.8,75000,12.0,Automatic,Front,2-3,Left wheel,Silver,10,0,14
474.0,CHEVROLET,2013,Sedan,No,Petrol,1.4,112000,4.0,Tiptronic,Front,2-3,Left wheel,Red,12,0,13
1058.0,TOYOTA,2012,Jeep,Yes,Hybrid,3.5,363059,6.0,Automatic,4x4,2-3,Left wheel,White,12,0,14
574.0,HONDA,2010,Sedan,No,Hybrid,1.3,173000,4.0,Automatic,Front,2-3,Left wheel,Black,8,0,16
1327.0,TOYOTA,2018,Sedan,No,Petrol,2.5,142000,4.0,Tiptronic,Front,2-3,Left wheel,White,12,0,8
,OPEL,2002,Universal,No,Diesel,1.7,270000,4.0,Manual,Front,2-3,Left wheel,Silver,2,1,24
518.0,TOYOTA,2016,Jeep,Yes,Hybrid,2.5,47453,4.0,Automatic,4x4,2-3,Left wheel,Silver,10,0,10
1528.0,PEUGEOT,1996,Sedan,No,Petrol,1.8,283000,4.0,Manual,Front,2-3,Left wheel,Green,2,0,30
,BMW,2000,Sedan,Yes,Petrol,2.5,200000,6.0,Manual,Rear,2-3,Right-hand drive,Blue,6,0,26
1079.0,HYUNDAI,2018,Sedan,Yes,Petrol,2.0,77130,4.0,Automatic,Front,2-3,Left wheel,Blue,4,0,8
891.0,HYUNDAI,2016,Jeep,Yes,Diesel,2.0,121902,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,10
831.0,JEEP,2011,Jeep,Yes,Petrol,2.4,40056,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,15
,HONDA,2005,Jeep,No,Petrol,2.4,118000,4.0,Automatic,4x4,2-3,Left wheel,Silver,6,0,21
,HONDA,2006,Hatchback,No,Petrol,1.3,191000,2.0,Variator,Front,2-3,Right-hand drive,Black,2,0,20
919.0,BMW,2012,Jeep,Yes,Diesel,3.0,70994,6.0,Automatic,4x4,2-3,Left wheel,Black,0,0,14
862.0,NISSAN,2011,Jeep,Yes,Petrol,2.5,135467,4.0,Automatic,4x4,2-3,Left wheel,White,12,0,15
,MERCEDES-BENZ,2013,Sedan,Yes,Petrol,1.8,125000,6.0,Tiptronic,Rear,2-3,Left wheel,Blue,12,1,13
1017.0,HYUNDAI,2017,Sedan,Yes,Petrol,2.0,13941,4.0,Automatic,Front,2-3,Left wheel,White,4,0,9
707.0,DODGE,2011,Hatchback,Yes,Petrol,2.0,168166,4.0,Automatic,Front,2-3,Left wheel,Orange,12,0,15
,OPEL,2001,Minivan,No,Diesel,2.0,300000,4.0,Manual,Front,2-3,Left wheel,Black,2,1,25
530.0,HYUNDAI,2013,Sedan,Yes,Petrol,1.6,56764,4.0,Automatic,Front,2-3,Left wheel,White,4,0,13
,TOYOTA,2014,Hatchback,No,Hybrid,1.5,123456,4.0,Automatic,Front,2-3,Right-hand drive,White,8,0,12
1714.0,MERCEDES-BENZ,2017,Jeep,Yes,Petrol,3.5,59331,6.0,Automatic,Rear,2-3,Left wheel,Black,0,0,9
394.0,TOYOTA,2014,Sedan,Yes,Hybrid,2.5,0,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,12
,MERCEDES-BENZ,2008,Microbus,No,Diesel,2.2,300000,4.0,Automatic,Rear,4-5,Left wheel,White,2,1,18
,OPEL,2006,Minivan,No,CNG,1.6,350000,4.0,Manual,Front,2-3,Left wheel,White,6,0,20
,MITSUBISHI,1992,Jeep,No,Diesel,2.5,111111,4.0,Automatic,4x4,2-3,Right-hand drive,Green,0,1,34
,NISSAN,2004,Jeep,Yes,CNG,2.0,190000,4.0,Automatic,4x4,2-3,Left wheel,Black,4,0,22
585.0,TOYOTA,2013,Hatchback,No,Hybrid,1.8,260089,4.0,Automatic,Front,2-3,Left wheel,Brown,4,0,13
1249.0,NISSAN,2017,Jeep,Yes,Petrol,2.5,77901,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,9
353.0,LEXUS,2015,Hatchback,Yes,Hybrid,1.8,94949,4.0,Automatic,Front,2-3,Left wheel,White,0,0,11
271.0,TOYOTA,2014,Hatchback,No,Hybrid,1.5,96000,4.0,Automatic,Front,>5,Left wheel,Silver,10,0,12
687.0,DAEWOO,2010,Sedan,Yes,Petrol,1.6,130000,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,16
781.0,TOYOTA,2012,Sedan,Yes,Hybrid,2.5,159379,4.0,Automatic,Front,2-3,Left wheel,White,12,0,14
1104.0,BMW,2015,Sedan,Yes,Petrol,3.0,43000,6.0,Tiptronic,Rear,2-3,Left wheel,Grey,12,1,11
501.0,TOYOTA,2014,Hatchback,Yes,Petrol,1.5,38161,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,12
891.0,AUDI,2016,Sedan,Yes,Petrol,2.0,97826,4.0,Automatic,4x4,2-3,Left wheel,Grey,0,0,10
,BMW,2009,Jeep,Yes,Petrol,5.0,240000,8.0,Tiptronic,4x4,2-3,Left wheel,Red,12,1,17
,FORD,2009,Jeep,Yes,Petrol,3.0,154000,6.0,Automatic,4x4,2-3,Left wheel,Black,10,0,17
,HYUNDAI,2016,Sedan,Yes,Hybrid,2.0,144000,4.0,Tiptronic,Front,2-3,Left wheel,Silver,0,0,10
,JEEP,2002,Jeep,Yes,Petrol,3.7,150000,6.0,Automatic,4x4,2-3,Left wheel,Blue,4,0,24
1346.0,MINI,2013,Jeep,No,Petrol,1.6,111000,4.0,Automatic,4x4,2-3,Right-hand drive,White,6,0,13
833.0,CHEVROLET,2015,Jeep,Yes,Diesel,2.2,57293,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,11
,SUBARU,2003,Sedan,No,CNG,2.0,222222,4.0,Tiptronic,4x4,2-3,Right-hand drive,Black,2,0,23
765.0,HYUNDAI,2015,Sedan,Yes,LPG,2.0,274844,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,11
1091.0,HYUNDAI,2016,Universal,Yes,Diesel,2.5,40877,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,10
1292.0,LAND ROVER,2016,Jeep,Yes,Diesel,3.0,84110,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,10
781.0,TOYOTA,2012,Sedan,Yes,Hybrid,2.5,159379,4.0,Automatic,Front,2-3,Left wheel,White,12,0,14
1347.0,HYUNDAI,2008,Minivan,Yes,Diesel,2.5,93281,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,18
988.0,TOYOTA,2007,Hatchback,No,Hybrid,1.5,194000,4.0,Variator,Front,2-3,Left wheel,Silver,8,0,19
,MERCEDES-BENZ,2002,Sedan,Yes,CNG,2.6,189000,6.0,Tiptronic,Rear,2-3,Left wheel,Silver,8,0,24
530.0,KIA,2013,Sedan,No,Petrol,1.6,137000,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,13
586.0,TOYOTA,2012,Hatchback,Yes,Hybrid,1.8,170000,4.0,Automatic,Front,2-3,Left wheel,Silver,12,0,14
640.0,FORD,2013,Sedan,Yes,Hybrid,2.0,320554,4.0,Automatic,Front,2-3,Left wheel,White,0,0,13
,FIAT,2016,Coupe,No,Petrol,1.6,43000,4.0,Automatic,Front,4-5,Left wheel,Black,10,0,10
518.0,TOYOTA,2016,Jeep,Yes,Hybrid,2.5,36063,4.0,Automatic,4x4,2-3,Left wheel,Black,12,0,10
836.0,HYUNDAI,2010,Sedan,Yes,Petrol,2.0,125064,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,16
531.0,HYUNDAI,2012,Sedan,Yes,Petrol,1.6,96860,4.0,Automatic,Front,2-3,Left wheel,White,4,0,14
629.0,NISSAN,2015,Jeep,No,Petrol,1.6,50260,4.0,Tiptronic,Front,2-3,Left wheel,Red,6,0,11
831.0,HONDA,2018,Coupe,Yes,Petrol,1.5,12812,4.0,Automatic,Front,2-3,Left wheel,White,4,0,8
,MERCEDES-BENZ,2002,Jeep,Yes,Petrol,5.0,200000,8.0,Tiptronic,4x4,2-3,Left wheel,Black,12,0,24
1172.0,TOYOTA,2011,Sedan,Yes,Petrol,3.5,181722,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,15
971.0,HYUNDAI,2016,Jeep,Yes,Diesel,2.2,137986,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,10
,HONDA,1996,Jeep,No,Petrol,2.0,30000,4.0,Automatic,Front,2-3,Right-hand drive,Blue,2,0,30
442.0,TOYOTA,2017,Sedan,Yes,Hybrid,1.8,47672,4.0,Automatic,Front,2-3,Left wheel,White,12,0,9
645.0,HYUNDAI,2011,Jeep,Yes,Petrol,1.8,172502,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,15
1811.0,LEXUS,2010,Jeep,Yes,Petrol,4.6,357246,8.0,Automatic,4x4,2-3,Left wheel,Grey,0,0,16
831.0,HYUNDAI,2011,Sedan,Yes,Hybrid,2.4,224349,4.0,Automatic,Front,2-3,Left wheel,Grey,0,0,15
,OPEL,1999,Goods wagon,No,Petrol,1.6,22000,4.0,Manual,Front,2-3,Left wheel,Silver,6,0,27
638.0,KIA,2014,Sedan,Yes,Petrol,2.0,40801,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,12
891.0,HYUNDAI,2016,Jeep,Yes,Diesel,2.0,121639,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,10
1646.0,LEXUS,2015,Jeep,Yes,Petrol,4.6,273493,8.0,Automatic,4x4,2-3,Left wheel,Silver,0,0,11
1058.0,TOYOTA,2012,Jeep,Yes,Petrol,3.5,140966,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,14
779.0,FORD,2013,Sedan,No,Petrol,2.5,160000,4.0,Variator,Front,2-3,Left wheel,Carnelian red,16,0,13
609.0,HONDA,2016,Hatchback,Yes,Petrol,1.3,109839,4.0,Automatic,Front,2-3,Left wheel,Blue,4,0,10
,HYUNDAI,2015,Sedan,No,Petrol,2.4,91200,4.0,Tiptronic,Front,2-3,Left wheel,Black,12,0,11
259.0,CHEVROLET,2014,Hatchback,Yes,Hybrid,1.4,133195,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,12
1018.0,FORD,2011,Jeep,Yes,Petrol,3.0,158349,6.0,Automatic,Front,2-3,Left wheel,White,12,0,15
,KIA,2012,Sedan,Yes,Petrol,2.0,155000,12.0,Tiptronic,Front,2-3,Left wheel,Carnelian red,12,1,14
1493.0,MERCEDES-BENZ,2016,Sedan,Yes,Diesel,3.5,77205,6.0,Automatic,Rear,2-3,Left wheel,Grey,12,0,10
586.0,LEXUS,2012,Hatchback,Yes,Hybrid,1.8,76427,4.0,Automatic,Front,2-3,Left wheel,Silver,0,0,14
707.0,HYUNDAI,2011,Coupe,Yes,Petrol,2.0,153651,4.0,Automatic,Front,2-3,Left wheel,Red,4,0,15
518.0,LEXUS,2016,Sedan,Yes,Hybrid,2.5,129989,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,10
639.0,AUDI,2014,Sedan,Yes,Petrol,2.0,279722,4.0,Automatic,4x4,2-3,Left wheel,Black,0,0,12
521.0,CHEVROLET,2011,Hatchback,Yes,Hybrid,1.4,288778,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,15
891.0,AUDI,2016,Jeep,Yes,Petrol,2.0,56240,4.0,Automatic,4x4,2-3,Left wheel,Grey,0,0,10
,HONDA,2011,Hatchback,No,Hybrid,1.3,121000,4.0,Variator,Front,2-3,Right-hand drive,White,4,0,15
1017.0,MERCEDES-BENZ,2017,Sedan,Yes,Petrol,2.0,50930,4.0,Automatic,Rear,2-3,Left wheel,Black,12,0,9
,TOYOTA,2013,Sedan,No,Petrol,1.3,38265,4.0,Manual,Front,2-3,Left wheel,Silver,8,0,13
753.0,HYUNDAI,2012,Sedan,Yes,Hybrid,2.4,147000,4.0,Tiptronic,Front,2-3,Left wheel,Blue,12,0,14
,MERCEDES-BENZ,2008,Microbus,No,Diesel,2.2,234000,4.0,Manual,Rear,2-3,Left wheel,White,2,1,18
,HYUNDAI,1997,Sedan,No,Petrol,1.3,4444,4.0,Manual,Front,4-5,Left wheel,Blue,0,0,29
919.0,LAND ROVER,2012,Jeep,Yes,Diesel,3.0,110000,6.0,Tiptronic,4x4,2-3,Left wheel,Black,12,1,14
,MERCEDES-BENZ,2006,Minivan,No,Diesel,2.2,259000,6.0,Tiptronic,Rear,2-3,Left wheel,Carnelian red,4,0,20
765.0,SSANGYONG,2015,Jeep,Yes,Diesel,2.0,147366,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,11
,BMW,2007,Jeep,Yes,Petrol,4.8,210000,8.0,Tiptronic,4x4,2-3,Left wheel,Black,8,0,19
1172.0,HONDA,2011,Sedan,Yes,Petrol,3.5,204237,6.0,Automatic,Front,2-3,Left wheel,Silver,12,0,15
,HYUNDAI,2012,Hatchback,Yes,Petrol,1.6,105000,4.0,Tiptronic,Front,2-3,Left wheel,Grey,8,0,14
,MERCEDES-BENZ,2014,Cabriolet,Yes,Petrol,3.5,42774,6.0,Tiptronic,Rear,4-5,Left wheel,White,12,0,12
1055.0,MERCEDES-BENZ,2013,Jeep,Yes,Petrol,3.5,127416,6.0,Automatic,4x4,2-3,Left wheel,White,12,0,13
639.0,HYUNDAI,2014,Sedan,Yes,LPG,2.0,264872,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,12
503.0,HONDA,2012,Sedan,Yes,Hybrid,1.5,272189,4.0,Automatic,Front,2-3,Left wheel,Silver,0,0,14
765.0,HYUNDAI,2015,Sedan,Yes,LPG,2.0,280622,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,11
,BMW,2000,Hatchback,Yes,Petrol,2.5,200000,6.0,Manual,Rear,4-5,Left wheel,Blue,4,0,26
1308.0,BMW,2012,Sedan,Yes,Petrol,4.4,168000,8.0,Tiptronic,Rear,2-3,Left wheel,White,12,1,14
638.0,KIA,2014,Sedan,Yes,Petrol,2.0,38497,4.0,Automatic,Front,2-3,Left wheel,White,4,0,12
,TOYOTA,2008,Sedan,No,Hybrid,1.6,432000,2.0,Automatic,4x4,2-3,Left wheel,Grey,0,0,18
,VOLKSWAGEN,1997,Goods wagon,No,Diesel,1.9,260000,4.0,Manual,Front,4-5,Left wheel,Green,1,0,29
1202.0,HYUNDAI,2017,Sedan,Yes,Petrol,2.4,54990,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,9
,TOYOTA,2013,Sedan,No,Hybrid,1.8,156000,4.0,Variator,Front,2-3,Left wheel,Black,4,0,13
1823.0,LEXUS,2018,Jeep,Yes,Petrol,3.5,8618,6.0,Automatic,Front,2-3,Left wheel,Black,12,0,8
,TOYOTA,2012,Sedan,Yes,Petrol,2.5,304000,4.0,Tiptronic,Front,2-3,Left wheel,Carnelian red,12,0,14
,TOYOTA,2015,Sedan,No,Petrol,2.5,108000,8.0,Tiptronic,Rear,2-3,Left wheel,White,12,0,11
1091.0,HYUNDAI,2016,Minivan,Yes,Diesel,2.5,113293,4.0,Automatic,Front,2-3,Left wheel,White,4,0,10
696.0,MERCEDES-BENZ,2013,Microbus,No,Diesel,2.2,220000,4.0,Manual,Rear,2-3,Left wheel,White,2,1,13
862.0,BMW,2013,Sedan,Yes,Petrol,2.8,108800,4.0,Tiptronic,Rear,2-3,Left wheel,White,4,1,13
707.0,AUDI,2011,Sedan,Yes,Petrol,2.0,181155,4.0,Tiptronic,4x4,2-3,Left wheel,Black,8,1,15
,JEEP,2005,Jeep,Yes,Petrol,3.7,185000,6.0,Tiptronic,4x4,>5,Left wheel,Silver,6,0,21
1363.0,MERCEDES-BENZ,2012,Sedan,Yes,Petrol,4.6,0,8.0,Automatic,4x4,2-3,Left wheel,Black,12,0,14
609.0,TOYOTA,2018,Sedan,Yes,Hybrid,2.5,35058,4.0,Automatic,Front,2-3,Left wheel,White,12,0,8
,OPEL,1998,Sedan,Yes,Petrol,1.6,0,4.0,Manual,Front,4-5,Left wheel,Silver,2,0,28
831.0,TOYOTA,2011,Sedan,Yes,Hybrid,2.4,150000,4.0,Variator,Front,2-3,Left wheel,Silver,12,0,15
1017.0,CHEVROLET,2017,Coupe,Yes,Petrol,2.0,73842,4.0,Automatic,Rear,4-5,Left wheel,Red,12,0,9
642.0,HYUNDAI,2012,Jeep,Yes,Diesel,2.0,212079,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,14
640.0,KIA,2013,Sedan,Yes,Petrol,2.0,51201,4.0,Automatic,Front,2-3,Left wheel,White,4,0,13
,MERCEDES-BENZ,2006,Minivan,No,Diesel,2.2,1000,4.0,Manual,Rear,2-3,Left wheel,Blue,4,0,20
473.0,CHEVROLET,2014,Sedan,Yes,Petrol,1.4,89000,4.0,Tiptronic,Front,2-3,Left wheel,Black,10,1,12
1172.0,LEXUS,2011,Jeep,Yes,Hybrid,3.5,114000,6.0,Automatic,4x4,2-3,Left wheel,White,12,0,15
473.0,CHEVROLET,2014,Sedan,No,Petrol,1.4,105070,4.0,Automatic,Front,2-3,Left wheel,Silver,0,0,12
639.0,MITSUBISHI,2014,Jeep,No,Petrol,2.0,77000,4.0,Tiptronic,4x4,2-3,Left wheel,Black,10,0,12
1090.0,KIA,2008,Jeep,Yes,Diesel,2.0,273421,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,18
765.0,MERCEDES-BENZ,2015,Sedan,Yes,Petrol,2.0,54549,4.0,Automatic,Rear,2-3,Left wheel,Blue,12,0,11
,NISSAN,2005,Hatchback,Yes,Petrol,1.5,130000,4.0,Automatic,Front,2-3,Right-hand drive,Silver,4,0,21
1062.0,OPEL,2006,Hatchback,No,Petrol,1.4,138000,4.0,Manual,Front,2-3,Left wheel,Sky blue,6,1,20
1646.0,LEXUS,2015,Jeep,Yes,Petrol,4.6,102907,8.0,Automatic,4x4,2-3,Left wheel,Black,0,0,11
1288.0,KIA,2007,Jeep,Yes,Petrol,2.0,51264,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,19
574.0,HONDA,2010,Hatchback,Yes,Hybrid,1.3,245070,4.0,Automatic,Front,2-3,Left wheel,White,0,0,16
,BMW,1994,Coupe,No,Petrol,1.6,262000,4.0,Manual,Rear,2-3,Left wheel,Red,2,0,32
891.0,HYUNDAI,2016,Sedan,Yes,Petrol,2.0,62621,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,10
1017.0,MERCEDES-BENZ,2017,Sedan,Yes,Petrol,2.0,50963,4.0,Automatic,Rear,2-3,Left wheel,Black,12,0,9
1820.0,LEXUS,2019,Sedan,Yes,Petrol,3.5,13147,6.0,Automatic,Front,2-3,Left wheel,White,12,0,7
779.0,TOYOTA,2013,Sedan,No,Hybrid,2.5,136861,4.0,Automatic,Front,2-3,Left wheel,Blue,0,0,13
779.0,TOYOTA,2013,Sedan,Yes,Hybrid,2.5,190549,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,13
1750.0,LEXUS,2008,Jeep,Yes,Hybrid,3.3,224629,6.0,Automatic,4x4,2-3,Left wheel,Silver,12,0,18
1268.0,TOYOTA,2012,Hatchback,No,Hybrid,1.5,134000,4.0,Automatic,Front,2-3,Right-hand drive,Silver,6,0,14
583.0,HYUNDAI,2011,Sedan,Yes,Petrol,1.6,175237,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,15
730.0,HYUNDAI,2016,Sedan,Yes,Petrol,1.6,72507,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,10
770.0,HYUNDAI,2016,Jeep,Yes,Diesel,1.7,114435,4.0,Automatic,Front,2-3,Left wheel,White,4,0,10
891.0,HYUNDAI,2016,Jeep,Yes,Diesel,2.0,80700,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,10
,MERCEDES-BENZ,1997,Microbus,No,Diesel,2.4,130000,4.0,Manual,Rear,4-5,Left wheel,White,0,0,29
649.0,HONDA,2010,Hatchback,No,Petrol,1.5,2000,4.0,Automatic,Front,2-3,Left wheel,Blue,4,0,16
836.0,HYUNDAI,2010,Jeep,Yes,Diesel,2.0,53114,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,16
1399.0,LEXUS,2010,Jeep,Yes,Hybrid,3.5,186005,6.0,Automatic,4x4,2-3,Left wheel,Silver,12,0,16
836.0,HYUNDAI,2010,Sedan,Yes,Petrol,2.0,173000,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,16
394.0,TOYOTA,2014,Sedan,Yes,Hybrid,2.5,179381,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,12
891.0,HYUNDAI,2016,Sedan,Yes,LPG,2.0,363661,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,10
639.0,HYUNDAI,2014,Jeep,Yes,Diesel,2.0,231241,4.0,Automatic,Front,2-3,Left wheel,White,4,0,12
353.0,TOYOTA,2015,Hatchback,Yes,Hybrid,1.8,134835,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,11
530.0,NISSAN,2013,Jeep,Yes,Petrol,1.6,75000,4.0,Tiptronic,4x4,2-3,Left wheel,Grey,8,1,13
2151.0,LEXUS,2009,Jeep,Yes,Petrol,4.7,264339,8.0,Automatic,4x4,2-3,Left wheel,Black,0,0,17
394.0,TOYOTA,2014,Sedan,Yes,Hybrid,2.5,179381,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,12
1624.0,MERCEDES-BENZ,2009,Sedan,Yes,Diesel,3.5,109139,6.0,Automatic,Rear,2-3,Left wheel,Black,12,0,17
,SUBARU,2003,Goods wagon,No,Petrol,2.5,1000,6.0,Tiptronic,4x4,2-3,Right-hand drive,Blue,6,0,23
,HYUNDAI,2013,Jeep,Yes,Petrol,2.4,88000,4.0,Tiptronic,4x4,2-3,Left wheel,Grey,4,0,13
,BMW,2003,Sedan,Yes,Petrol,2.5,25000,6.0,Tiptronic,Rear,2-3,Left wheel,Grey,0,0,23
1053.0,NISSAN,2014,Jeep,Yes,Petrol,3.5,178656,6.0,Automatic,Front,2-3,Left wheel,Silver,12,0,12
,OPEL,1999,Universal,No,Diesel,2.0,290000,4.0,Manual,Front,2-3,Left wheel,Silver,2,1,27
,NISSAN,2003,Sedan,Yes,Petrol,3.0,500,6.0,Tiptronic,Rear,2-3,Right-hand drive,Black,6,0,23
584.0,HYUNDAI,2014,Sedan,No,Petrol,1.8,83000,4.0,Automatic,Front,2-3,Left wheel,Black,6,0,12
,MITSUBISHI,2003,Hatchback,No,Petrol,1.3,190000,4.0,Variator,Front,2-3,Right-hand drive,Purple,4,0,23
528.0,HYUNDAI,2014,Sedan,Yes,Petrol,1.6,140000,4.0,Automatic,Front,2-3,Left wheel,White,4,0,12
765.0,HYUNDAI,2015,Sedan,Yes,Petrol,2.0,99200,4.0,Automatic,Front,2-3,Left wheel,Black,12,1,11
,MERCEDES-BENZ,1999,Minivan,Yes,CNG,2.3,200000,4.0,Automatic,Front,2-3,Right-hand drive,Silver,4,0,27
,TOYOTA,2011,Hatchback,No,Hybrid,1.8,141000,4.0,Automatic,Front,2-3,Left wheel,Grey,6,0,15
900.0,HONDA,2015,Jeep,Yes,Petrol,2.4,80288,4.0,Automatic,4x4,2-3,Left wheel,Brown,12,0,11
836.0,DODGE,2010,Jeep,No,Petrol,2.0,90000,4.0,Automatic,Front,2-3,Left wheel,Yellow,12,0,16
1342.0,FORD,2017,Pickup,Yes,Petrol,2.7,118462,6.0,Automatic,Rear,2-3,Left wheel,Black,12,0,9
,KIA,2012,Sedan,No,Petrol,2.4,140000,6.0,Tiptronic,Front,2-3,Left wheel,Brown,10,0,14
1249.0,HYUNDAI,2017,Universal,Yes,Diesel,2.5,100856,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,9
1533.0,DODGE,2016,Coupe,Yes,Petrol,3.6,126038,6.0,Automatic,Rear,4-5,Left wheel,Black,12,0,10
891.0,HYUNDAI,2016,Sedan,Yes,LPG,2.0,195432,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,10
,BMW,2012,Sedan,Yes,Petrol,3.0,176480,4.0,Tiptronic,Rear,2-3,Left wheel,Black,12,1,14
586.0,TOYOTA,2012,Universal,Yes,Hybrid,1.8,197000,4.0,Variator,Front,2-3,Left wheel,Beige,8,0,14
1099.0,HYUNDAI,2010,Sedan,Yes,Petrol,2.7,93168,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,16
1273.0,SSANGYONG,2009,Jeep,Yes,Diesel,2.7,74277,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,17
565.0,CHEVROLET,2007,Sedan,Yes,Petrol,0.8,134863,4.0,Automatic,Front,2-3,Left wheel,Golden,4,0,19
1079.0,TOYOTA,2018,Jeep,Yes,Petrol,2.0,74146,4.0,Automatic,Front,2-3,Left wheel,White,12,0,8
751.0,HYUNDAI,2013,Sedan,Yes,Petrol,2.4,145568,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,13
687.0,DAEWOO,2010,Sedan,Yes,Diesel,1.6,219822,4.0,Automatic,Front,2-3,Left wheel,White,4,0,16
640.0,VOLKSWAGEN,2013,Sedan,Yes,Diesel,2.0,169000,4.0,Automatic,Front,2-3,Left wheel,White,12,0,13
,MITSUBISHI,2002,Jeep,Yes,Petrol,2.0,180000,4.0,Tiptronic,4x4,2-3,Left wheel,Silver,4,0,24
,SUBARU,2015,Jeep,No,Petrol,2.0,52000,6.0,Variator,4x4,2-3,Left wheel,Beige,12,0,11
1091.0,CHEVROLET,2016,Sedan,Yes,Petrol,2.5,120428,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,10
1077.0,CHEVROLET,2019,Sedan,Yes,Petrol,2.0,9101,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,7
501.0,TOYOTA,2014,Hatchback,Yes,Petrol,1.5,42000,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,12
629.0,NISSAN,2015,Jeep,Yes,Petrol,1.6,103498,4.0,Automatic,4x4,2-3,Left wheel,Black,0,0,11
,BMW,2003,Sedan,Yes,Petrol,2.5,7777787,6.0,Manual,Rear,2-3,Left wheel,Silver,10,0,23
586.0,TOYOTA,2012,Sedan,No,Hybrid,1.8,22400,4.0,Automatic,Front,2-3,Left wheel,White,8,0,14
,MERCEDES-BENZ,2009,Sedan,No,Petrol,1.8,214500,4.0,Manual,Rear,2-3,Left wheel,Black,4,0,17
